IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
6,10.215.173.1,35484,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,924,6386,11,10,2025-08-24T14:31:55.529+02:00,2025-08-24T14:31:55.684+02:00
6,10.215.173.1,39986,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:55.542+02:00,2025-08-24T14:31:55.571+02:00
6,10.215.173.1,35498,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,927,6739,11,10,2025-08-24T14:31:55.665+02:00,2025-08-24T14:31:55.819+02:00
6,10.215.173.1,40002,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:55.678+02:00,2025-08-24T14:31:55.710+02:00
6,10.215.173.1,35504,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,891,6178,10,10,2025-08-24T14:31:55.797+02:00,2025-08-24T14:31:55.945+02:00
6,10.215.173.1,40004,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:55.811+02:00,2025-08-24T14:31:55.844+02:00
6,10.215.173.1,35514,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,844,6020,9,8,2025-08-24T14:31:55.928+02:00,2025-08-24T14:31:56.075+02:00
6,10.215.173.1,40020,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:55.939+02:00,2025-08-24T14:31:55.968+02:00
6,10.215.173.1,35528,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,889,6314,10,10,2025-08-24T14:31:56.051+02:00,2025-08-24T14:31:56.198+02:00
6,10.215.173.1,40036,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:56.058+02:00,2025-08-24T14:31:56.089+02:00
6,10.215.173.1,35542,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,888,6428,10,10,2025-08-24T14:31:56.178+02:00,2025-08-24T14:31:56.350+02:00
6,10.215.173.1,40048,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,140,128,3,3,2025-08-24T14:31:56.189+02:00,2025-08-24T14:31:56.249+02:00
6,10.215.173.1,35554,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,854,6007,9,8,2025-08-24T14:31:56.327+02:00,2025-08-24T14:31:56.483+02:00
6,10.215.173.1,40060,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:56.340+02:00,2025-08-24T14:31:56.369+02:00
6,10.215.173.1,35562,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,889,6218,10,10,2025-08-24T14:31:56.463+02:00,2025-08-24T14:31:56.600+02:00
6,10.215.173.1,40076,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:56.476+02:00,2025-08-24T14:31:56.510+02:00
6,10.215.173.1,35578,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,931,6043,11,11,2025-08-24T14:31:56.576+02:00,2025-08-24T14:31:56.718+02:00
6,10.215.173.1,40078,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TCP,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:56.589+02:00,2025-08-24T14:31:56.620+02:00
6,10.215.173.1,35582,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,889,6225,10,9,2025-08-24T14:31:56.702+02:00,2025-08-24T14:31:56.851+02:00
6,10.215.173.1,40084,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:56.714+02:00,2025-08-24T14:31:56.747+02:00
6,10.215.173.1,35590,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,885,5903,10,10,2025-08-24T14:31:56.830+02:00,2025-08-24T14:31:56.969+02:00
6,10.215.173.1,40096,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:56.841+02:00,2025-08-24T14:31:56.870+02:00
6,10.215.173.1,35604,18.245.46.92,443,10040,Voronoi,com.voronoi.organization.app,HTTPS,Zamknij,cdn.voronoiapp.com,893,6543,10,10,2025-08-24T14:31:56.947+02:00,2025-08-24T14:31:57.091+02:00
6,10.215.173.1,40112,18.245.46.64,443,10040,Voronoi,com.voronoi.organization.app,TLS,Zamknij,cdn.voronoiapp.com,100,88,2,2,2025-08-24T14:31:56.956+02:00,2025-08-24T14:31:56.993+02:00
