IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
6,10.215.173.1,42718,52.214.10.134,443,10248,Samsung Accessory Service,com.samsung.accessory,HTTPS,Zamknij,gear.sca.samsung.com,1329,7229,10,10,2025-08-23T18:04:42.196+02:00,2025-08-23T18:04:42.527+02:00
6,10.215.173.1,34206,18.203.124.33,9090,10248,Samsung Accessory Service,com.samsung.accessory,TCP,Zamknij,,780,768,4,4,2025-08-23T18:04:42.485+02:00,2025-08-23T18:05:46.629+02:00
17,10.215.173.1,10354,10.215.173.2,53,10303,Messenger,com.facebook.orca,DNS,Zamknij,edge-mqtt.facebook.com,68,108,1,1,2025-08-23T18:05:16.099+02:00,2025-08-23T18:05:16.133+02:00
6,10.215.173.1,48826,157.240.252.3,443,10303,Messenger,com.facebook.orca,HTTPS,Zamknij,edge-mqtt.facebook.com,3056,1440,25,19,2025-08-23T18:05:16.107+02:00,2025-08-23T18:07:03.884+02:00
6,10.215.173.1,46356,142.250.110.188,5228,10238,Usługi Google Play,com.google.android.gms,TLS,Zamknij,mtalk.google.com,1366,1184,8,8,2025-08-23T18:05:24.092+02:00,2025-08-23T18:06:27.090+02:00
17,10.215.173.1,21684,10.215.173.2,53,10303,Messenger,com.facebook.orca,DNS,Zamknij,chat-e2ee.facebook.com,68,113,1,1,2025-08-23T18:05:31.385+02:00,2025-08-23T18:05:31.418+02:00
6,10.215.173.1,44170,157.240.251.18,5222,10303,Messenger,com.facebook.orca,TCP,Zamknij,chat-e2ee.facebook.com,2867,779,14,12,2025-08-23T18:05:31.389+02:00,2025-08-23T18:06:32.286+02:00
17,10.215.173.1,58225,10.215.173.2,53,10248,Samsung Accessory Service,com.samsung.accessory,DNS,Zamknij,gear.sca.samsung.com,66,132,1,1,2025-08-23T18:05:47.749+02:00,2025-08-23T18:05:47.783+02:00
6,10.215.173.1,54716,54.76.143.8,443,10248,Samsung Accessory Service,com.samsung.accessory,HTTPS,Zamknij,gear.sca.samsung.com,1327,7229,10,10,2025-08-23T18:05:47.801+02:00,2025-08-23T18:05:48.132+02:00
6,10.215.173.1,53032,18.203.124.33,9090,10248,Samsung Accessory Service,com.samsung.accessory,TCP,Zamknij,,780,768,4,4,2025-08-23T18:05:48.087+02:00,2025-08-23T18:06:52.508+02:00
17,10.215.173.1,22653,10.215.173.2,53,10062,Meta Services,com.facebook.services,DNS,Zamknij,graph.facebook.com,64,104,1,1,2025-08-23T18:06:25.570+02:00,2025-08-23T18:06:25.727+02:00
6,10.215.173.1,49026,157.240.0.13,443,10062,Meta Services,com.facebook.services,HTTPS,Zamknij,graph.facebook.com,2098,4768,10,10,2025-08-23T18:06:25.737+02:00,2025-08-23T18:06:26.107+02:00
17,10.215.173.1,36712,10.215.173.2,53,10303,Messenger,com.facebook.orca,DNS,Zamknij,chat-e2ee.facebook.com,68,113,1,1,2025-08-23T18:06:32.311+02:00,2025-08-23T18:06:32.358+02:00
6,10.215.173.1,33470,157.240.253.5,5222,10303,Messenger,com.facebook.orca,TCP,Zamknij,chat-e2ee.facebook.com,3043,1033,17,15,2025-08-23T18:06:32.318+02:00,2025-08-23T18:07:03.885+02:00
6,10.215.173.1,45280,142.250.110.188,5228,10238,Usługi Google Play,com.google.android.gms,TLS,Zamknij,mtalk.google.com,1366,1144,8,7,2025-08-23T18:06:34.126+02:00,2025-08-23T18:06:34.309+02:00
17,10.215.173.1,27338,10.215.173.2,53,10248,Samsung Accessory Service,com.samsung.accessory,DNS,Zamknij,gear.sca.samsung.com,66,132,1,1,2025-08-23T18:06:53.853+02:00,2025-08-23T18:06:53.894+02:00
6,10.215.173.1,55830,46.137.163.97,443,10248,Samsung Accessory Service,com.samsung.accessory,HTTPS,Zamknij,gear.sca.samsung.com,1329,7229,10,10,2025-08-23T18:06:53.901+02:00,2025-08-23T18:06:54.245+02:00
6,10.215.173.1,50670,18.203.124.33,9090,10248,Samsung Accessory Service,com.samsung.accessory,TCP,Zamknij,,780,728,4,3,2025-08-23T18:06:54.192+02:00,2025-08-23T18:06:54.326+02:00
