IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
17,10.215.173.1,60007,10.215.173.2,53,10248,Samsung Accessory Service,com.samsung.accessory,DNS,Zamknij,gear.sca.samsung.com,66,132,1,1,2025-08-24T13:34:15.623+02:00,2025-08-24T13:34:15.704+02:00
6,10.215.173.1,34426,34.253.26.62,443,10248,Samsung Accessory Service,com.samsung.accessory,HTTPS,Zamknij,gear.sca.samsung.com,1368,7269,11,11,2025-08-24T13:34:15.722+02:00,2025-08-24T13:34:16.189+02:00
6,10.215.173.1,59420,18.203.124.33,9090,10248,Samsung Accessory Service,com.samsung.accessory,TCP,Zamknij,,780,768,4,4,2025-08-24T13:34:16.148+02:00,2025-08-24T13:35:15.825+02:00
17,10.215.173.1,57820,10.215.173.2,53,10238,Usługi Google Play,com.google.android.gms,DNS,Zamknij,mtalk.google.com,62,107,1,1,2025-08-24T13:34:56.779+02:00,2025-08-24T13:34:56.817+02:00
6,10.215.173.1,48190,66.102.1.188,5228,10238,Usługi Google Play,com.google.android.gms,TLS,Zamknij,mtalk.google.com,1361,1184,8,8,2025-08-24T13:34:56.828+02:00,2025-08-24T13:36:01.153+02:00
17,10.215.173.1,28397,10.215.173.2,53,10248,Samsung Accessory Service,com.samsung.accessory,DNS,Zamknij,gear.sca.samsung.com,66,132,1,1,2025-08-24T13:35:16.907+02:00,2025-08-24T13:35:16.940+02:00
6,10.215.173.1,58334,34.253.26.62,443,10248,Samsung Accessory Service,com.samsung.accessory,HTTPS,Zamknij,gear.sca.samsung.com,1328,7227,10,10,2025-08-24T13:35:16.958+02:00,2025-08-24T13:35:17.289+02:00
6,10.215.173.1,50930,18.203.124.33,9090,10248,Samsung Accessory Service,com.samsung.accessory,TCP,Zamknij,,780,728,4,3,2025-08-24T13:35:17.241+02:00,2025-08-24T13:35:17.358+02:00
17,10.215.173.1,30809,10.215.173.2,53,10062,Meta Services,com.facebook.services,DNS,Zamknij,z-m-gateway.facebook.com,70,114,1,1,2025-08-24T13:35:42.429+02:00,2025-08-24T13:35:42.471+02:00
6,10.215.173.1,53600,157.240.252.37,443,10062,Meta Services,com.facebook.services,HTTPS,Zamknij,z-m-gateway.facebook.com,2852,4336,18,12,2025-08-24T13:35:42.476+02:00,2025-08-24T13:35:42.865+02:00
17,10.215.173.1,43636,8.8.8.8,53,1000,Android,android,DNS,Zamknij,graph.facebook.com,64,104,1,1,2025-08-24T13:36:03.064+02:00,2025-08-24T13:36:03.105+02:00
17,10.215.173.1,8900,10.215.173.2,53,10432,LinkedIn,com.linkedin.android,DNS,Zamknij,www.linkedin.com,62,164,1,1,2025-08-24T13:36:04.032+02:00,2025-08-24T13:36:04.076+02:00
6,10.215.173.1,51996,172.64.146.215,443,10432,LinkedIn,com.linkedin.android,HTTPS,Zamknij,www.linkedin.com,4556,2345,12,11,2025-08-24T13:36:04.080+02:00,2025-08-24T13:36:07.517+02:00
